1802,37568.919751775524
1803,51504.649287416985
1805,26456.558238544963
1814,56266.135682066495
1815,27805.002029021533
1824,52452.68884085891
1837,38046.235645728724
1838,52469.8963196394
1842,71124.0191263812
1849,30106.953724574512
1854,46279.081369710315
1856,28695.756403436102
1857,29563.16831555963
1865,32001.898483615503
1870,30991.202573079332
1875,31190.789186612397
1876,27822.821918623675
1882,32537.963648998808
1921,41917.63687215897
1925,31799.567360056593
1928,28463.47246907441
1934,43452.06753535691
1944,51078.54030729241
1963,39534.81511904285
1966,26947.019292351724
1967,25775.51200893452
1996,31504.823821055536
1997,33170.30554496076
2018,34031.21801194287
2026,32544.3088447877
2035,26398.841322180248
2059,28681.28944333009
2073,29903.819993854126
2098,30392.874368938472
2099,35745.64843908537
2124,54541.37088747325
2129,30441.524492906152
2149,30045.371332620936
2196,29324.584614808977
2216,50680.514854917434
2252,36573.25708989191
2253,29934.5604818633
2275,30644.844288217544
2280,43786.00695155612
2288,26350.48293615472
2301,27405.550249423755
2320,27064.282776678054
2384,30333.664845168805
2390,31033.23169915351
2643,26201.92914989247
2652,49649.84338902195
2686,40365.29133191787
3133,30048.43720920235
3769,25845.43873577335
3953,26769.950041267235
3976,31313.339664120278
4005,34001.237581776484
4029,34653.62059715721
4040,26570.865500909586
4104,27761.428287146893
4129,25544.22370182492
4145,26885.705312476246
4176,26642.344779083192
4186,28419.061534756172
4195,27401.678713154197
4214,31386.94197997165
4224,31161.1470517161
4243,46095.967904611236
4253,27717.670228916697
4260,32958.68480333233
4261,29077.679471981857
4268,34806.01657824363
4291,27542.83765147129
4308,37369.116082656685
4319,29551.224877261742
4351,28666.288468978906
